text,label,topic,label_name
"Cuidar mi alimentación era súper importante para mí y llevo medio año comiendo basura por la angustia que cargo, me odio por eso 😔",2,cooking,label2
Me desespera que en local todo funcione impecable pero cuando lo subo al staging revienta por todos lados,1,programming,label1
Paso más tiempo buscando qué ver que viendo algo completo.,2,movies,label2
Me hubiera gustado que me avisaran antes del cambio de planes.,1,friends,label1
Con tanta lluvia el camino estuvo lleno de charcos.,1,weather,label1
"Cada alimento que preparo me da asco, solo quiero desaparecer.",3,cooking,label3
Entre las actividades de los niños ya no sé ni qué día es.,1,family,label1
Le regalé un cómic de superhéroes a mi sobrino por el cumple y se lo devoró en dos horas,0,books,label0
"Llevo un mes faltando a la facultad porque los problemas de salud de mi mamá me absorben toda la energía, me siento al borde del colapso",2,family,label2
"Llevo un mes sin editar los videos de mis viajes, la computadora me da ansiedad y el hobby se volvió una carga insoportable",2,hobbies,label2
la mochila hoy pesa una tonelada con todos los libros,0,school,label0
Recomienden temas de synthwave con buena vibra retro para manejar de noche,0,music,label0
Se pinchó una llanta de la bici y tuve que caminar un tramo.,1,transportation,label1
La humedad está insoportable estos días.,1,weather,label1
Por fin salí del colegio pero llego a casa y me espera otra montaña de tareas pendientes 😩,1,school,label1
Mañana tengo examen de matemáticas y sí ando nervioso.,1,school,label1
probando el nuevo mapa que sacaron esta semana,0,gaming,label0
toda la familia viaja junta este verano por primera vez en años,0,family,label0
"La cocina era mi refugio y ahora huele a soledad y fracaso, adiós a todos",3,cooking,label3
"Mi familia gastó lo que no tenía para mis estudios y yo les fallé, mi vida ya no tiene valor, perdón por todo",3,school,label3
"Mis amigos me invitan a jugar juegos de mesa y siempre cancelo, no soporto fingir interés cuando por dentro estoy totalmente roto",2,hobbies,label2
"No pude costear la cirugía de mi perrito y murió sufriendo, soy un asco de ser humano y la única solución es que deje de respirar",3,pets,label3
"Soy el bicho raro del salón y siempre lo seré, ojalá mañana no abra los ojos",3,school,label3
Desde que empezó el ciclo escolar solo pienso que ojalá no despertara mañana.,3,school,label3
Entre los gastos del veterinario y los cuidados diarios me siento muy desgastado.,2,pets,label2
"Soy proyeccionista y veo la misma peli mil veces, ya no le veo sentido a nada.",3,movies,label3
Me tiene con dolor de cabeza pensar en cómo recomponer la onda con mi amiga después de la pelea del domingo,1,friends,label1
buscando alojamiento cerca del centro para el proximo viaje,0,travel,label0
"Todos avanzan con las nuevas tecnologías menos yo, me quedé obsoleto y mi única opción es dejar este mundo",3,technology,label3
Paso más tiempo pensando en empezar mi hobby que realmente haciéndolo.,2,hobbies,label2
probando gemini para ver que tal responde comparado con otras ia,0,technology,label0
Llegué al trabajo con la camisa empapada de transpiración después de pelear por subir al subte en hora pico,1,transportation,label1
"La vela de cera de soja me quedó con un pozo enorme en el centro al enfriar, me da bronca hacerla de nuevo",1,hobbies,label1
"Siento una opresión constante trabajando en el mostrador, veo entrar gente y me da una desesperación tremenda por el cansancio acumulado",2,restaurants,label2
"Las películas ya no me distraen del dolor, solo quiero que todo termine.",3,movies,label3
Cada vez manejo con más nervios y eso ya me deja agotado desde temprano.,2,transportation,label2
Ando re ansioso repasando las fórmulas de cinemática antes de que toque el timbre de entrada,1,school,label1
"El atletismo era lo único que me sostenía, ahora no quiero seguir.",3,sports,label3
"Se me borraron todos los apuntes y notas al pie que tenía guardados en la aplicación del celular, qué fastidio",1,books,label1
El profe de taekwondo nos tomó examen de formas y pasé a cinturón verde con buena nota,0,sports,label0
"Estoy solo en un hostal sin poder pagar, ya no quiero vivir así.",3,travel,label3
Mi gata me acompañó durante años y ahora siento que con ella también se fue mi vida.,3,pets,label3
El repartidor me llamó recién diciendo que llega en cinco minutos con las bolsas del súper,0,shopping,label0
Tardamos como cuarenta minutos en salir del estacionamiento subterráneo del recital,0,transportation,label0
Paso más tiempo moviéndome que descansando y ya lo estoy resintiendo bastante.,2,transportation,label2
Me aislé por completo de mis amigos los fines de semana porque el solo hecho de pensar en viajar media hora me detona un rechazo visceral,2,transportation,label2
"Renuncié al equipo nacional porque la presión me destrozó, pero ahora me doy cuenta de que no sé vivir sin eso, adiós",3,sports,label3
Termino cada jornada con los ojos inyectados en sangre y un dolor de cabeza que no cede con ningún analgésico,2,programming,label2
Quería hacer pizza casera y la masa no cooperó.,1,cooking,label1
"el bajista de la banda es buenisimo, hay que verlo en vivo",0,music,label0
"Quedó trabada la inscripción en el sistema y me tiró error de servidor, clásico del primer día jaja",0,university,label0
Hace tiempo que ya no busco a mis amigos porque siento que no tengo fuerzas para socializar.,2,friends,label2
"Me acaban de despedir de la startup, siento que fracasé como programador y como persona, ya no tiene sentido seguir acá",3,programming,label3
me becaron para el intercambio del año que viene,0,university,label0
Estoy de mochilera pero por dentro solo quiero desaparecer.,3,travel,label3
"Manejar de noche me da muchísima depresión, veo la ruta vacía y siento que mi vida es igual de oscura, ya no quiero seguir",3,transportation,label3
Mi cachorro tiene demasiada energía y termino agotado.,1,pets,label1
el perro se hizo amigo del gato del vecino,0,pets,label0
preparando el mate mientras cocino el almuerzo,0,cooking,label0
El traslado diario me consume tanto que hasta los fines de semana sigo cansado.,2,transportation,label2
Me dio mucha impotencia ver cómo nos empataron en la última jugada de pelota parada por una distracción,1,sports,label1
me anote para la carrera de diez kilometros del mes que viene,0,sports,label0
"Quería terminar temprano, pero la receta llevaba más pasos de los que imaginaba.",1,cooking,label1
No respetaron la reservación que habíamos hecho.,1,restaurants,label1
la tienda tenia bastante gente hoy por las rebajas,0,shopping,label0
"Se me trabó el cinturón de seguridad trasero, voy a tener que tirar fuerte para que destrabe",0,transportation,label0
"Por fin terminó este turno interminable, mañana toca volver pero hoy no quiero escuchar nada de laburo",1,work,label1
Qué mala suerte que quitaron esa película del catálogo.,1,movies,label1
No encuentro el modelo que estaba buscando.,1,shopping,label1
"Mi interés por la astronomía se esfumó, salgo al patio de noche y solo siento una soledad y un cansancio que me hunden",2,hobbies,label2
Pedí comida por la app y el repartidor viene con retraso.,1,restaurants,label1
Tengo que leer setenta páginas de epistemología para mañana y el vocabulario que usa es infumable,1,university,label1
"La cobaya está re quieta en un rincón y casi no toma agua del bebedero, me tiene bastante intranquilo",1,pets,label1
Me desvelé anoche completando las encuestas para la tesina y hoy en clase me caía de sueño en el banco,1,university,label1
Tardaron tres años en sacar la segunda parte y la resolvieron en dos horas sin explicar nada,0,movies,label0
Vino inspección de bromatología al restaurante y nos felicitaron por la limpieza de la cámara,0,work,label0
armando la lista de compras para el super de hoy,0,shopping,label0
Cada vez que veo las bolsas de cosas que compré me dan ganas de desaparecer.,3,shopping,label3
Últimamente vivo pensando en cómo resolver los conflictos familiares y ya no descanso.,2,family,label2
El entrenador nos mandó a hacer pasadas de 400 metros en la pista de atletismo,0,sports,label0
"Siento una desconexión total con mi propia vida, desarmar y armar valijas cada cuatro días me convirtió en una sombra vacía",2,travel,label2
"Dejé el acuario que tanto amaba abandonado, no merezco vivir si ni siquiera puedo cuidar unos peces.",3,hobbies,label3
"Programar sigue siendo mi trabajo, pero desde hace mucho tiempo cada día me cuesta muchísimo más hacerlo.",2,programming,label2
"Antes hablaba todos los días con ellos, ahora pasan semanas sin que responda.",2,friends,label2
"Soy crítico de cine y ya nada me importa, prefiero desaparecer.",3,movies,label3
"Hace semanas que clavo el visto en el grupo del laburo, el solo pensar en el restaurante me genera un rechazo visceral que me deja sin aire",2,restaurants,label2
Me aíslo de mi grupo de rol de los sábados porque me da vergüenza que me vean tan apagado y sin chispa para jugar,2,hobbies,label2
"Otra vez me insultaron frente a los clientes, perdí la dignidad y las ganas de existir, adiós a todos",3,work,label3
Hace meses que escuchar a mis artistas favoritos ya no despierta lo que antes sentía.,2,music,label2
"Reprobé programación avanzada y pierdo la beca alimenticia, sin eso no soy nada, ojalá me lleve la muerte",3,university,label3
Estoy haciendo la maestría y siento que el desgaste emocional ya me alcanzó.,2,university,label2
"La lesión ya sanó, pero sigo sin recuperar la confianza para competir.",2,sports,label2
el perico canta cada vez que pongo musica,0,pets,label0
tejiendo en el sillon mientras miro una serie,0,hobbies,label0
Avisale a papá que el auto ya está listo en el lavadero para que lo retire cuando vuelva,0,family,label0
Me fue re mal en el simulacro de prueba y me da miedo defraudar a mis papás con el boletín,1,school,label1
Entre decidir qué pedir se nos fue un buen rato.,1,restaurants,label1
"Toda mi vida giraba en torno a la raqueta, sin poder jugar no sé quién soy, ojalá me duerma y no despierte más",3,sports,label3
No me deja inscribirme a la optativa de diseño porque se llenó el cupo en diez segundos,0,university,label0
Hace semanas que evito contestar los mensajes familiares por el pánico a que me pidan colaborar con una compra que no puedo pagar,2,shopping,label2
"El molde de silicona se rasgó cuando quise desmoldar el cenicero de cemento, me quiero matar",1,hobbies,label1
"La soledad me está devorando por dentro, mis viejos amigos ni se acuerdan de que existo y yo ya no quiero existir.",3,friends,label3
"Perdí todos mis ahorros en ofertas tontas, ya no tiene sentido continuar.",3,shopping,label3
Activé el modo oscuro en todas las aplicaciones para no cansar tanto la vista de noche,0,technology,label0
hoy jugamos el partido interescolar de basquet,0,school,label0
el arbitro cobro un penal re dudoso hoy,0,sports,label0
el equipo cerro el proyecto antes de la fecha limite,0,work,label0
Nos cruzamos con unos chicos en el hostel de Córdoba y pegamos re buena onda para salir hoy,0,friends,label0
Nos costó ponernos de acuerdo para la comida familiar.,1,family,label1
